suburb,postalCode,year,bed,mean,median,count,SydneyRegion
Annangrove,2156.0,2017,6.0,4400000.0,4400000.0,2,Hills Shire
Annangrove,2156.0,2017,11.0,2750000.0,2750000.0,1,Hills Shire
Annangrove,2156.0,2018,1.0,1550000.0,1550000.0,1,Hills Shire
Annangrove,2156.0,2018,3.0,2042500.0,2042500.0,2,Hills Shire
Annangrove,2156.0,2018,4.0,2051937.5,2062500.0,4,Hills Shire
Annangrove,2156.0,2018,5.0,2562500.0,2562500.0,2,Hills Shire
Annangrove,2156.0,2018,6.0,3790000.0,3790000.0,2,Hills Shire
Annangrove,2156.0,2019,6.0,1620000.0,1620000.0,1,Hills Shire
Arncliffe,2205.0,2007,2.0,529000.0,529000.0,1,Southern Suburbs
Arncliffe,2205.0,2007,3.0,488000.0,488000.0,1,Southern Suburbs
Arncliffe,2205.0,2008,2.0,442825.0,458500.0,6,Southern Suburbs
Arncliffe,2205.0,2008,3.0,545884.62,550000.0,13,Southern Suburbs
Arncliffe,2205.0,2008,4.0,590000.0,590000.0,1,Southern Suburbs
Arncliffe,2205.0,2008,5.0,949000.0,949000.0,1,Southern Suburbs
Arncliffe,2205.0,2009,1.0,500000.0,500000.0,1,Southern Suburbs
Arncliffe,2205.0,2009,2.0,507120.83,487500.0,12,Southern Suburbs
Arncliffe,2205.0,2009,3.0,554295.45,517500.0,22,Southern Suburbs
Arncliffe,2205.0,2009,4.0,639125.0,615000.0,8,Southern Suburbs
Arncliffe,2205.0,2009,5.0,758000.0,771000.0,4,Southern Suburbs
Arncliffe,2205.0,2010,2.0,561160.0,552500.0,10,Southern Suburbs
Arncliffe,2205.0,2010,3.0,634046.55,640000.0,29,Southern Suburbs
Arncliffe,2205.0,2010,4.0,744750.0,710000.0,8,Southern Suburbs
Arncliffe,2205.0,2010,5.0,765200.0,725000.0,5,Southern Suburbs
Arncliffe,2205.0,2011,2.0,573208.33,580000.0,12,Southern Suburbs
Arncliffe,2205.0,2011,3.0,696053.57,659500.0,28,Southern Suburbs
Arncliffe,2205.0,2011,4.0,772500.0,752500.0,10,Southern Suburbs
Arncliffe,2205.0,2011,5.0,1038333.33,1100000.0,3,Southern Suburbs
Arncliffe,2205.0,2012,2.0,572535.71,590000.0,14,Southern Suburbs
Arncliffe,2205.0,2012,3.0,631576.92,636000.0,26,Southern Suburbs
Arncliffe,2205.0,2012,4.0,736958.33,742750.0,12,Southern Suburbs
Arncliffe,2205.0,2012,5.0,865750.0,871500.0,4,Southern Suburbs
Arncliffe,2205.0,2012,6.0,790000.0,790000.0,1,Southern Suburbs
Arncliffe,2205.0,2013,1.0,760000.0,760000.0,1,Southern Suburbs
Arncliffe,2205.0,2013,2.0,709153.85,707000.0,13,Southern Suburbs
Arncliffe,2205.0,2013,3.0,915140.24,795000.0,41,Southern Suburbs
Arncliffe,2205.0,2013,4.0,940263.64,905000.0,22,Southern Suburbs
Arncliffe,2205.0,2013,5.0,1043000.0,1095000.0,5,Southern Suburbs
Arncliffe,2205.0,2013,6.0,1172000.0,1172000.0,2,Southern Suburbs
Arncliffe,2205.0,2013,8.0,1330000.0,1330000.0,1,Southern Suburbs
Arncliffe,2205.0,2014,2.0,709428.57,770000.0,7,Southern Suburbs
Arncliffe,2205.0,2014,3.0,902710.53,911000.0,38,Southern Suburbs
Arncliffe,2205.0,2014,4.0,1170181.82,1140000.0,11,Southern Suburbs
Arncliffe,2205.0,2014,5.0,1105071.43,1200000.0,7,Southern Suburbs
Arncliffe,2205.0,2014,6.0,1527000.0,1623000.0,3,Southern Suburbs
Arncliffe,2205.0,2014,8.0,1495000.0,1495000.0,1,Southern Suburbs
Arncliffe,2205.0,2015,2.0,877750.0,865000.0,12,Southern Suburbs
Arncliffe,2205.0,2015,3.0,1086210.9,1075000.0,31,Southern Suburbs
Arncliffe,2205.0,2015,4.0,1359666.67,1190000.0,6,Southern Suburbs
Arncliffe,2205.0,2015,5.0,1523333.33,1550000.0,3,Southern Suburbs
Arncliffe,2205.0,2015,6.0,1570000.0,1570000.0,1,Southern Suburbs
Arncliffe,2205.0,2015,8.0,2235000.0,2235000.0,2,Southern Suburbs
Arncliffe,2205.0,2016,1.0,1032500.0,1032500.0,2,Southern Suburbs
Arncliffe,2205.0,2016,2.0,1034900.0,1062500.0,10,Southern Suburbs
Arncliffe,2205.0,2016,3.0,1187095.24,1195000.0,21,Southern Suburbs
Arncliffe,2205.0,2016,4.0,1252555.56,1270000.0,9,Southern Suburbs
Arncliffe,2205.0,2016,5.0,1585800.0,1541900.0,6,Southern Suburbs
Arncliffe,2205.0,2016,8.0,1790000.0,1790000.0,1,Southern Suburbs
Arncliffe,2205.0,2017,2.0,1093500.0,1000000.0,11,Southern Suburbs
Arncliffe,2205.0,2017,3.0,1287411.76,1200000.0,17,Southern Suburbs
Arncliffe,2205.0,2017,4.0,1491333.33,1462500.0,12,Southern Suburbs
Arncliffe,2205.0,2017,5.0,1507500.0,1507500.0,2,Southern Suburbs
Arncliffe,2205.0,2017,7.0,1842500.0,1842500.0,2,Southern Suburbs
Arncliffe,2205.0,2018,2.0,1136416.67,1090000.0,6,Southern Suburbs
Arncliffe,2205.0,2018,3.0,1177045.0,1170000.0,24,Southern Suburbs
Arncliffe,2205.0,2018,4.0,1433039.38,1342157.5,8,Southern Suburbs
Arncliffe,2205.0,2018,5.0,1690000.0,1690000.0,1,Southern Suburbs
Arncliffe,2205.0,2018,15.0,2050000.0,2050000.0,1,Southern Suburbs
Arncliffe,2205.0,2019,2.0,700000.0,700000.0,1,Southern Suburbs
Arncliffe,2205.0,2019,3.0,1143200.0,1100000.0,5,Southern Suburbs
Arncliffe,2205.0,2019,4.0,1223000.0,1223000.0,2,Southern Suburbs
Arncliffe,2205.0,2020,1.0,450000.0,450000.0,1,Southern Suburbs
Arncliffe,2205.0,2020,4.0,2307000.0,2307000.0,2,Southern Suburbs
Arncliffe,2205.0,2021,3.0,1450133.33,1375000.0,6,Southern Suburbs
Arncliffe,2205.0,2021,4.0,2218750.0,2112500.0,4,Southern Suburbs
Arncliffe,2205.0,2021,5.0,2020000.0,2020000.0,1,Southern Suburbs
Arncliffe,2205.0,2021,6.0,2250000.0,2250000.0,1,Southern Suburbs
Artarmon,2064.0,2007,2.0,566000.0,566000.0,1,North Shore
Artarmon,2064.0,2007,4.0,1550500.0,1550500.0,2,North Shore
Artarmon,2064.0,2008,2.0,555375.0,550750.0,4,North Shore
Artarmon,2064.0,2008,3.0,1086333.33,920000.0,9,North Shore
Artarmon,2064.0,2008,4.0,1495916.67,1580000.0,6,North Shore
Artarmon,2064.0,2009,1.0,923000.0,923000.0,1,North Shore
Artarmon,2064.0,2009,2.0,656839.69,591000.0,13,North Shore
Artarmon,2064.0,2009,3.0,1043388.89,1000000.0,9,North Shore
Artarmon,2064.0,2009,4.0,1375000.0,1365000.0,6,North Shore
Artarmon,2064.0,2009,5.0,2180000.0,2180000.0,2,North Shore
Artarmon,2064.0,2010,2.0,657714.29,670000.0,7,North Shore
Artarmon,2064.0,2010,3.0,1108769.23,1050000.0,13,North Shore
Artarmon,2064.0,2010,4.0,1580062.5,1497500.0,8,North Shore
Artarmon,2064.0,2010,5.0,1845250.0,1797500.0,4,North Shore
Artarmon,2064.0,2011,2.0,657378.57,655000.0,14,North Shore
Artarmon,2064.0,2011,3.0,1220250.0,1297500.0,12,North Shore
Artarmon,2064.0,2011,4.0,1505950.0,1580250.0,10,North Shore
Artarmon,2064.0,2011,5.0,1643000.0,1740000.0,5,North Shore
Artarmon,2064.0,2012,2.0,708272.73,690000.0,11,North Shore
Artarmon,2064.0,2012,3.0,1068071.43,900000.0,7,North Shore
Artarmon,2064.0,2012,4.0,1514566.67,1435000.0,15,North Shore
Artarmon,2064.0,2012,5.0,1736500.0,1736500.0,2,North Shore
Artarmon,2064.0,2013,2.0,728692.31,730000.0,13,North Shore
Artarmon,2064.0,2013,3.0,1073388.89,975000.0,9,North Shore
Artarmon,2064.0,2013,4.0,1582555.56,1575000.0,9,North Shore
Artarmon,2064.0,2013,5.0,2160000.0,2100000.0,6,North Shore
Artarmon,2064.0,2014,2.0,819461.54,810000.0,13,North Shore
Artarmon,2064.0,2014,3.0,1573305.56,1677500.0,18,North Shore
Artarmon,2064.0,2014,4.0,1901785.71,1862500.0,14,North Shore
Artarmon,2064.0,2014,5.0,2276600.0,2275000.0,10,North Shore
Artarmon,2064.0,2015,2.0,1253000.0,1051000.0,10,North Shore
Artarmon,2064.0,2015,3.0,1976555.56,1900000.0,9,North Shore
Artarmon,2064.0,2015,4.0,2337684.21,2325000.0,19,North Shore
Artarmon,2064.0,2015,5.0,2904500.0,2900000.0,5,North Shore
Artarmon,2064.0,2016,1.0,750000.0,750000.0,1,North Shore
Artarmon,2064.0,2016,2.0,1090250.0,1025000.0,8,North Shore
Artarmon,2064.0,2016,3.0,1819469.23,1780000.0,13,North Shore
Artarmon,2064.0,2016,4.0,2550380.95,2500000.0,21,North Shore
Artarmon,2064.0,2016,5.0,2902750.0,2978000.0,4,North Shore
Artarmon,2064.0,2017,2.0,1129333.33,1160000.0,9,North Shore
Artarmon,2064.0,2017,3.0,1997875.0,1850000.0,16,North Shore
Artarmon,2064.0,2017,4.0,2837500.0,3060000.0,4,North Shore
Artarmon,2064.0,2017,5.0,2690025.0,2831000.0,4,North Shore
Artarmon,2064.0,2018,2.0,1304545.45,1125000.0,11,North Shore
Artarmon,2064.0,2018,3.0,2058928.57,2210000.0,7,North Shore
Artarmon,2064.0,2018,4.0,2807142.86,2730000.0,7,North Shore
Artarmon,2064.0,2018,5.0,3590000.0,3500000.0,3,North Shore
Artarmon,2064.0,2019,2.0,1028000.0,1028000.0,1,North Shore
Artarmon,2064.0,2019,3.0,2650000.0,2650000.0,2,North Shore
Artarmon,2064.0,2019,4.0,2912666.67,2860000.0,3,North Shore
Artarmon,2064.0,2020,3.0,3230000.0,3230000.0,1,North Shore
Artarmon,2064.0,2020,4.0,3005000.0,3005000.0,2,North Shore
Artarmon,2064.0,2020,5.0,3530000.0,3530000.0,1,North Shore
Artarmon,2064.0,2021,3.0,2414000.0,2414000.0,2,North Shore
Artarmon,2074.0,2009,2.0,555000.0,555000.0,1,North Shore
Ashbury,2193.0,2007,3.0,805000.0,805000.0,1,Inner West
Ashbury,2193.0,2008,2.0,595250.0,560000.0,4,Inner West
Ashbury,2193.0,2008,3.0,702045.45,694000.0,11,Inner West
Ashbury,2193.0,2008,4.0,764125.0,768250.0,4,Inner West
Ashbury,2193.0,2008,5.0,785250.0,785250.0,2,Inner West
Ashbury,2193.0,2009,2.0,622000.0,625000.0,3,Inner West
Ashbury,2193.0,2009,3.0,714750.0,697500.0,10,Inner West
Ashbury,2193.0,2009,4.0,2412600.0,1005000.0,5,Inner West
Ashbury,2193.0,2010,2.0,764666.67,749000.0,6,Inner West
Ashbury,2193.0,2010,3.0,871088.24,880000.0,17,Inner West
Ashbury,2193.0,2010,4.0,1119600.0,1090000.0,5,Inner West
Ashbury,2193.0,2010,5.0,1520000.0,1520000.0,2,Inner West
Ashbury,2193.0,2011,2.0,743000.0,768000.0,3,Inner West
Ashbury,2193.0,2011,3.0,809555.56,873000.0,9,Inner West
Ashbury,2193.0,2011,4.0,1038900.0,950000.0,5,Inner West
Ashbury,2193.0,2011,5.0,1470000.0,1470000.0,2,Inner West
Ashbury,2193.0,2012,2.0,756875.0,755500.0,4,Inner West
Ashbury,2193.0,2012,3.0,874352.94,870000.0,17,Inner West
Ashbury,2193.0,2012,4.0,1027285.71,1057500.0,7,Inner West
Ashbury,2193.0,2012,5.0,1329081.25,1422500.0,4,Inner West
Ashbury,2193.0,2012,6.0,1223000.0,1223000.0,1,Inner West
Ashbury,2193.0,2012,7.0,1300000.0,1300000.0,1,Inner West
Ashbury,2193.0,2013,2.0,808333.33,762000.0,3,Inner West
Ashbury,2193.0,2013,3.0,964714.29,935500.0,14,Inner West
Ashbury,2193.0,2013,4.0,1166000.0,1070000.0,9,Inner West
Ashbury,2193.0,2013,5.0,1500000.0,1500000.0,2,Inner West
Ashbury,2193.0,2013,7.0,830000.0,830000.0,1,Inner West
Ashbury,2193.0,2014,2.0,1034250.0,995000.0,4,Inner West
Ashbury,2193.0,2014,3.0,1199729.17,1193500.0,24,Inner West
Ashbury,2193.0,2014,4.0,1425500.0,1445500.0,4,Inner West
Ashbury,2193.0,2014,6.0,1251000.0,1251000.0,1,Inner West
Ashbury,2193.0,2015,2.0,1092000.0,1130000.0,3,Inner West
Ashbury,2193.0,2015,3.0,1323312.5,1345500.0,16,Inner West
Ashbury,2193.0,2015,4.0,1595750.0,1537500.0,8,Inner West
Ashbury,2193.0,2015,5.0,1967250.0,1940500.0,4,Inner West
Ashbury,2193.0,2015,7.0,1040000.0,1040000.0,1,Inner West
Ashbury,2193.0,2016,2.0,1150333.33,1210000.0,3,Inner West
Ashbury,2193.0,2016,3.0,1439444.44,1400000.0,9,Inner West
Ashbury,2193.0,2016,4.0,1643100.0,1742500.0,10,Inner West
Ashbury,2193.0,2016,5.0,1850000.0,1850000.0,1,Inner West
Ashbury,2193.0,2016,6.0,1780000.0,1780000.0,1,Inner West
Ashbury,2193.0,2017,1.0,1380000.0,1380000.0,1,Inner West
Ashbury,2193.0,2017,2.0,1258333.33,1285000.0,6,Inner West
Ashbury,2193.0,2017,3.0,1665545.45,1731000.0,11,Inner West
Ashbury,2193.0,2017,4.0,1891562.5,1790000.0,8,Inner West
Ashbury,2193.0,2017,5.0,2455000.0,2455000.0,2,Inner West
Ashbury,2193.0,2018,2.0,1345000.0,1345000.0,2,Inner West
Ashbury,2193.0,2018,3.0,1479214.29,1470000.0,14,Inner West
Ashbury,2193.0,2018,4.0,1797111.11,1690000.0,9,Inner West
Ashbury,2193.0,2018,5.0,2176000.0,2190000.0,5,Inner West
Ashbury,2193.0,2019,2.0,1100000.0,1100000.0,1,Inner West
Ashbury,2193.0,2019,3.0,1413750.0,1402500.0,4,Inner West
Ashbury,2193.0,2019,5.0,2185000.0,2185000.0,1,Inner West
Ashbury,2193.0,2020,3.0,1760000.0,1760000.0,1,Inner West
Ashbury,2193.0,2020,5.0,2205000.0,2205000.0,1,Inner West
Ashbury,2193.0,2021,0.0,6600000.0,6600000.0,1,Inner West
Ashbury,2193.0,2021,2.0,1631000.0,1538000.0,3,Inner West
Ashbury,2193.0,2021,3.0,2036625.0,2035000.0,8,Inner West
Ashbury,2193.0,2021,4.0,1957000.0,2056000.0,3,Inner West
Ashbury,2193.0,2021,8.0,2838000.0,2838000.0,1,Inner West
Ashcroft,2168.0,2014,3.0,531500.0,545000.0,8,Western Suburbs
Ashcroft,2168.0,2014,4.0,542000.0,542000.0,1,Western Suburbs
Ashcroft,2168.0,2014,5.0,625000.0,625000.0,1,Western Suburbs
Ashcroft,2168.0,2015,2.0,690500.0,690500.0,2,Western Suburbs
Ashcroft,2168.0,2015,3.0,585538.46,585000.0,26,Western Suburbs
Ashcroft,2168.0,2015,4.0,621466.67,627500.0,6,Western Suburbs
Ashcroft,2168.0,2016,3.0,592527.78,588250.0,18,Western Suburbs
Ashcroft,2168.0,2016,4.0,653000.0,620000.0,5,Western Suburbs
Ashcroft,2168.0,2016,5.0,638000.0,638000.0,1,Western Suburbs
Ashcroft,2168.0,2017,3.0,651850.0,646500.0,10,Western Suburbs
Ashcroft,2168.0,2017,4.0,700000.0,705000.0,6,Western Suburbs
Ashcroft,2168.0,2017,5.0,635000.0,635000.0,1,Western Suburbs
Ashcroft,2168.0,2017,6.0,870000.0,870000.0,1,Western Suburbs
Ashcroft,2168.0,2018,3.0,619571.43,620000.0,7,Western Suburbs
Ashcroft,2168.0,2018,4.0,697500.0,697500.0,2,Western Suburbs
Ashcroft,2168.0,2018,5.0,772500.0,772500.0,2,Western Suburbs
Ashcroft,2168.0,2018,6.0,645000.0,645000.0,1,Western Suburbs
Ashcroft,2168.0,2019,3.0,549000.0,549000.0,2,Western Suburbs
Ashcroft,2168.0,2019,4.0,570000.0,570000.0,1,Western Suburbs
Ashcroft,2168.0,2019,19.0,1300000.0,1300000.0,1,Western Suburbs
Ashcroft,2168.0,2020,19.0,1400000.0,1400000.0,1,Western Suburbs
Ashcroft,2168.0,2021,3.0,680000.0,680000.0,1,Western Suburbs
Ashfield,2131.0,2007,2.0,485000.0,485000.0,1,Inner West
Ashfield,2131.0,2007,3.0,782750.0,780500.0,4,Inner West
Ashfield,2131.0,2007,4.0,828125.0,893750.0,4,Inner West
Ashfield,2131.0,2008,1.0,350000.0,350000.0,1,Inner West
Ashfield,2131.0,2008,2.0,571400.0,670000.0,5,Inner West
Ashfield,2131.0,2008,3.0,649647.06,672000.0,17,Inner West
Ashfield,2131.0,2008,4.0,880000.0,880000.0,1,Inner West
Ashfield,2131.0,2008,6.0,940000.0,940000.0,1,Inner West
Ashfield,2131.0,2009,2.0,522552.63,486000.0,19,Inner West
Ashfield,2131.0,2009,3.0,753200.0,717750.0,16,Inner West
Ashfield,2131.0,2009,4.0,930563.31,845000.0,16,Inner West
Ashfield,2131.0,2009,5.0,1268600.0,1200000.0,5,Inner West
Ashfield,2131.0,2009,6.0,815000.0,815000.0,1,Inner West
Ashfield,2131.0,2010,0.0,395000.0,395000.0,1,Inner West
Ashfield,2131.0,2010,1.0,955000.0,955000.0,1,Inner West
Ashfield,2131.0,2010,2.0,601590.91,620000.0,11,Inner West
Ashfield,2131.0,2010,3.0,819859.26,840000.0,27,Inner West
Ashfield,2131.0,2010,4.0,1047153.85,1010000.0,13,Inner West
Ashfield,2131.0,2010,5.0,1425000.0,1390000.0,4,Inner West
Ashfield,2131.0,2010,6.0,885000.0,885000.0,1,Inner West
Ashfield,2131.0,2011,2.0,611764.71,670000.0,17,Inner West
Ashfield,2131.0,2011,3.0,803632.35,821750.0,34,Inner West
Ashfield,2131.0,2011,4.0,945976.19,920000.0,21,Inner West
Ashfield,2131.0,2011,5.0,1116714.29,1182000.0,7,Inner West
Ashfield,2131.0,2011,6.0,785000.0,785000.0,2,Inner West
Ashfield,2131.0,2011,10.0,1700000.0,1700000.0,1,Inner West
Ashfield,2131.0,2011,11.0,4710000.0,4710000.0,1,Inner West
Ashfield,2131.0,2012,2.0,802107.14,668500.0,14,Inner West
Ashfield,2131.0,2012,3.0,836875.0,831500.0,36,Inner West
Ashfield,2131.0,2012,4.0,1092266.67,1057500.0,15,Inner West
Ashfield,2131.0,2012,6.0,1854333.33,1011000.0,3,Inner West
Ashfield,2131.0,2012,8.0,1500000.0,1500000.0,1,Inner West
Ashfield,2131.0,2012,12.0,1750000.0,1750000.0,1,Inner West
Ashfield,2131.0,2013,1.0,630000.0,630000.0,1,Inner West
Ashfield,2131.0,2013,2.0,708500.0,722500.0,21,Inner West
Ashfield,2131.0,2013,3.0,936164.86,979000.0,37,Inner West
Ashfield,2131.0,2013,4.0,1160607.14,1041000.0,14,Inner West
Ashfield,2131.0,2013,5.0,1205500.0,1100000.0,6,Inner West
Ashfield,2131.0,2013,6.0,1153500.0,1153500.0,2,Inner West
Ashfield,2131.0,2014,0.0,750000.0,750000.0,1,Inner West
Ashfield,2131.0,2014,2.0,841071.43,857500.0,21,Inner West
Ashfield,2131.0,2014,3.0,1069930.56,1040000.0,36,Inner West
Ashfield,2131.0,2014,4.0,1292480.0,1310000.0,25,Inner West
Ashfield,2131.0,2014,5.0,1800308.33,1902425.0,6,Inner West
Ashfield,2131.0,2014,6.0,1505666.67,1450000.0,3,Inner West
Ashfield,2131.0,2014,7.0,1708000.0,1708000.0,2,Inner West
Ashfield,2131.0,2015,1.0,740000.0,740000.0,1,Inner West
Ashfield,2131.0,2015,2.0,1117000.0,1075000.0,15,Inner West
Ashfield,2131.0,2015,3.0,1335320.24,1368000.0,42,Inner West
Ashfield,2131.0,2015,4.0,1639166.67,1512500.0,30,Inner West
Ashfield,2131.0,2015,5.0,1859166.67,1775000.0,6,Inner West
Ashfield,2131.0,2015,6.0,1660000.0,1660000.0,1,Inner West
Ashfield,2131.0,2015,7.0,1935000.0,1935000.0,2,Inner West
Ashfield,2131.0,2015,10.0,1970000.0,1970000.0,1,Inner West
Ashfield,2131.0,2015,19.0,2555000.0,2555000.0,1,Inner West
Ashfield,2131.0,2016,2.0,990800.0,972500.0,10,Inner West
Ashfield,2131.0,2016,3.0,1453447.37,1470500.0,38,Inner West
Ashfield,2131.0,2016,4.0,1639239.13,1535000.0,23,Inner West
Ashfield,2131.0,2016,5.0,2441500.0,1875500.0,6,Inner West
Ashfield,2131.0,2016,6.0,1951250.0,1802500.0,4,Inner West
Ashfield,2131.0,2017,1.0,470000.0,470000.0,1,Inner West
Ashfield,2131.0,2017,2.0,1276503.85,1252000.0,13,Inner West
Ashfield,2131.0,2017,3.0,1481227.27,1510000.0,33,Inner West
Ashfield,2131.0,2017,4.0,1860500.0,1908000.0,20,Inner West
Ashfield,2131.0,2017,5.0,2110000.0,2280000.0,3,Inner West
Ashfield,2131.0,2017,6.0,6000000.0,6000000.0,1,Inner West
Ashfield,2131.0,2017,7.0,3200000.0,3200000.0,1,Inner West
Ashfield,2131.0,2017,10.0,2650000.0,2650000.0,1,Inner West
Ashfield,2131.0,2018,2.0,936833.33,922500.0,12,Inner West
Ashfield,2131.0,2018,3.0,1456320.0,1425000.0,25,Inner West
Ashfield,2131.0,2018,4.0,1796340.0,1841000.0,20,Inner West
Ashfield,2131.0,2018,5.0,1640000.0,1820000.0,3,Inner West
Ashfield,2131.0,2018,6.0,4520000.0,4520000.0,1,Inner West
Ashfield,2131.0,2018,7.0,1400000.0,1400000.0,1,Inner West
Ashfield,2131.0,2019,2.0,863428.57,837000.0,7,Inner West
Ashfield,2131.0,2019,3.0,1300000.0,1280000.0,4,Inner West
Ashfield,2131.0,2019,4.0,1487722.22,1410000.0,9,Inner West
Ashfield,2131.0,2019,5.0,1920000.0,1920000.0,1,Inner West
Ashfield,2131.0,2020,2.0,1117500.0,1117500.0,2,Inner West
Ashfield,2131.0,2020,4.0,1650000.0,1650000.0,1,Inner West
Ashfield,2131.0,2020,5.0,1900000.0,1900000.0,1,Inner West
Ashfield,2131.0,2021,2.0,1310000.0,1275000.0,4,Inner West
Ashfield,2131.0,2021,3.0,1705000.0,1710000.0,4,Inner West
Ashfield,2131.0,2021,4.0,2447857.14,2360000.0,7,Inner West
Ashfield,2131.0,2021,5.0,2300000.0,2300000.0,1,Inner West
Avalon Beach,2107.0,2008,3.0,1057857.14,865000.0,7,Northern Beaches
Avalon Beach,2107.0,2008,4.0,1875833.33,1522500.0,6,Northern Beaches
Avalon Beach,2107.0,2008,5.0,1881666.67,1600000.0,3,Northern Beaches
Avalon Beach,2107.0,2009,2.0,750000.0,750000.0,1,Northern Beaches
Avalon Beach,2107.0,2009,3.0,1029416.67,915000.0,12,Northern Beaches
Avalon Beach,2107.0,2009,4.0,1015625.0,981500.0,8,Northern Beaches
Avalon Beach,2107.0,2009,5.0,992500.0,992500.0,2,Northern Beaches
Avalon Beach,2107.0,2009,6.0,3500000.0,3500000.0,1,Northern Beaches
Avalon Beach,2107.0,2010,2.0,760000.0,760000.0,1,Northern Beaches
Avalon Beach,2107.0,2010,3.0,1226875.0,1002500.0,12,Northern Beaches
Avalon Beach,2107.0,2010,4.0,1431263.89,1250000.0,18,Northern Beaches
Avalon Beach,2107.0,2010,5.0,1562500.0,1562500.0,2,Northern Beaches
Avalon Beach,2107.0,2011,2.0,830000.0,830000.0,2,Northern Beaches
Avalon Beach,2107.0,2011,3.0,1005380.95,880000.0,21,Northern Beaches
Avalon Beach,2107.0,2011,4.0,1559777.78,1425000.0,18,Northern Beaches
Avalon Beach,2107.0,2011,5.0,1271642.86,1230000.0,7,Northern Beaches
Avalon Beach,2107.0,2012,2.0,1300000.0,1300000.0,1,Northern Beaches
Avalon Beach,2107.0,2012,3.0,1029444.44,980000.0,9,Northern Beaches
Avalon Beach,2107.0,2012,4.0,1298222.22,1200000.0,9,Northern Beaches
Avalon Beach,2107.0,2012,5.0,1213250.0,1197500.0,10,Northern Beaches
Avalon Beach,2107.0,2013,2.0,873750.0,891000.0,5,Northern Beaches
Avalon Beach,2107.0,2013,3.0,1163232.14,951000.0,28,Northern Beaches
Avalon Beach,2107.0,2013,4.0,1375823.53,1200000.0,51,Northern Beaches
Avalon Beach,2107.0,2013,5.0,1743363.64,1360000.0,11,Northern Beaches
Avalon Beach,2107.0,2013,6.0,2294000.0,2294000.0,2,Northern Beaches
Avalon Beach,2107.0,2014,2.0,898000.0,898000.0,2,Northern Beaches
Avalon Beach,2107.0,2014,3.0,1134500.0,1045000.0,38,Northern Beaches
Avalon Beach,2107.0,2014,4.0,1416383.33,1350000.0,60,Northern Beaches
Avalon Beach,2107.0,2014,5.0,1512607.14,1550000.0,14,Northern Beaches
Avalon Beach,2107.0,2014,6.0,1371200.0,1340000.0,5,Northern Beaches
Avalon Beach,2107.0,2014,8.0,1680000.0,1680000.0,1,Northern Beaches
Avalon Beach,2107.0,2015,1.0,940000.0,940000.0,2,Northern Beaches
Avalon Beach,2107.0,2015,2.0,1193142.86,1177000.0,7,Northern Beaches
Avalon Beach,2107.0,2015,3.0,1357758.0,1255000.0,45,Northern Beaches
Avalon Beach,2107.0,2015,4.0,1596688.52,1530000.0,61,Northern Beaches
Avalon Beach,2107.0,2015,5.0,1578650.0,1480000.0,20,Northern Beaches
Avalon Beach,2107.0,2015,6.0,5700000.0,5700000.0,1,Northern Beaches
Avalon Beach,2107.0,2016,1.0,595000.0,595000.0,1,Northern Beaches
Avalon Beach,2107.0,2016,2.0,1408000.0,1430000.0,5,Northern Beaches
Avalon Beach,2107.0,2016,3.0,1389628.57,1390000.0,35,Northern Beaches
Avalon Beach,2107.0,2016,4.0,1788843.73,1645000.0,48,Northern Beaches
Avalon Beach,2107.0,2016,5.0,2067500.0,1965000.0,14,Northern Beaches
Avalon Beach,2107.0,2016,6.0,1520000.0,1520000.0,1,Northern Beaches
Avalon Beach,2107.0,2017,2.0,1460500.0,1395000.0,4,Northern Beaches
Avalon Beach,2107.0,2017,3.0,1686656.25,1615000.0,32,Northern Beaches
Avalon Beach,2107.0,2017,4.0,1802150.0,1677500.0,40,Northern Beaches
Avalon Beach,2107.0,2017,5.0,2344375.0,2177500.0,16,Northern Beaches
Avalon Beach,2107.0,2017,6.0,1557500.0,1557500.0,2,Northern Beaches
Avalon Beach,2107.0,2017,7.0,1950000.0,1950000.0,1,Northern Beaches
Avalon Beach,2107.0,2018,2.0,1953400.0,1471000.0,5,Northern Beaches
Avalon Beach,2107.0,2018,3.0,1781161.76,1662500.0,34,Northern Beaches
Avalon Beach,2107.0,2018,4.0,1990132.39,1780000.0,46,Northern Beaches
Avalon Beach,2107.0,2018,5.0,2094388.89,2070000.0,18,Northern Beaches
Avalon Beach,2107.0,2018,6.0,2381285.71,2430000.0,7,Northern Beaches
Avalon Beach,2107.0,2018,8.0,6800000.0,6800000.0,1,Northern Beaches
Avalon Beach,2107.0,2019,0.0,1150000.0,1150000.0,1,Northern Beaches
Avalon Beach,2107.0,2019,3.0,1804423.08,1530000.0,13,Northern Beaches
Avalon Beach,2107.0,2019,4.0,2002833.33,2000000.0,18,Northern Beaches
Avalon Beach,2107.0,2019,5.0,2294375.0,2460000.0,8,Northern Beaches
Avalon Beach,2107.0,2019,6.0,1600000.0,1600000.0,2,Northern Beaches
