Date,suburb,postalCode,sellPrice,bed,bath,car,propType,year,SydneyRegion
2014-06-28,Wheeler Heights,2097.0,1140000,4.0,3,3.0,house,2014,Northern Beaches
2014-06-18,Collaroy,2097.0,1150000,3.0,1,1.0,house,2014,Northern Beaches
2014-06-04,Collaroy Plateau,2097.0,930000,3.0,2,1.0,house,2014,Northern Beaches
2014-05-31,Collaroy,2097.0,1150000,4.0,3,2.0,house,2014,Northern Beaches
2014-05-29,Collaroy Plateau,2097.0,1385000,5.0,3,2.0,house,2014,Northern Beaches
2014-05-24,Collaroy Plateau,2097.0,1445000,4.0,2,2.0,house,2014,Northern Beaches
2014-05-17,Collaroy,2097.0,2615000,5.0,5,3.0,house,2014,Northern Beaches
2014-05-07,Collaroy Plateau,2097.0,1185000,5.0,2,2.0,house,2014,Northern Beaches
2014-05-05,Collaroy,2097.0,1600000,4.0,3,3.0,house,2014,Northern Beaches
2014-04-16,Collaroy Plateau,2097.0,730000,2.0,1,2.0,townhouse,2014,Northern Beaches
2014-04-02,Wheeler Heights,2097.0,1100000,3.0,2,2.0,house,2014,Northern Beaches
2014-04-01,Collaroy,2097.0,1200000,3.0,2,2.0,house,2014,Northern Beaches
2014-03-28,Collaroy Plateau,2097.0,1543200,4.0,3,2.0,house,2014,Northern Beaches
2014-03-19,Collaroy,2097.0,1551000,6.0,3,3.0,house,2014,Northern Beaches
2014-03-18,Collaroy,2097.0,1600000,4.0,2,2.0,house,2014,Northern Beaches
2014-03-17,Collaroy,2097.0,1640000,5.0,3,2.0,house,2014,Northern Beaches
2014-03-13,Wheeler Heights,2097.0,1260000,5.0,2,2.0,house,2014,Northern Beaches
2014-03-10,Wheeler Heights,2097.0,1080000,3.0,2,2.0,house,2014,Northern Beaches
2014-02-25,Wheeler Heights,2097.0,995000,3.0,2,2.0,house,2014,Northern Beaches
2014-02-22,Collaroy Plateau,2097.0,1160000,3.0,1,1.0,house,2014,Northern Beaches
2014-02-20,Collaroy,2097.0,1690000,4.0,2,2.0,house,2014,Northern Beaches
2014-02-15,Collaroy,2097.0,1400000,3.0,2,1.0,house,2014,Northern Beaches
2014-02-13,Collaroy,2097.0,1950000,4.0,3,2.0,house,2014,Northern Beaches
2014-02-11,Collaroy,2097.0,1400000,3.0,2,2.0,house,2014,Northern Beaches
2014-02-10,Collaroy Plateau,2097.0,1270000,5.0,3,2.0,house,2014,Northern Beaches
2014-02-10,Collaroy,2097.0,280000,1.0,1,2.0,other,2014,Northern Beaches
2014-01-24,Collaroy,2097.0,899000,3.0,2,2.0,townhouse,2014,Northern Beaches
2013-12-20,Wheeler Heights,2097.0,955000,3.0,2,2.0,house,2013,Northern Beaches
2013-12-17,Wheeler Heights,2097.0,1042500,4.0,2,2.0,house,2013,Northern Beaches
2013-12-06,Collaroy,2097.0,1587000,4.0,2,2.0,house,2013,Northern Beaches
2013-12-05,Collaroy Plateau,2097.0,1175000,4.0,2,2.0,house,2013,Northern Beaches
2013-11-29,Collaroy,2097.0,1465000,3.0,1,1.0,house,2013,Northern Beaches
2013-11-20,Wheeler Heights,2097.0,870000,3.0,1,1.0,house,2013,Northern Beaches
2013-11-14,Collaroy,2097.0,1650000,4.0,3,3.0,house,2013,Northern Beaches
2013-11-14,Wheeler Heights,2097.0,1000000,4.0,2,2.0,house,2013,Northern Beaches
2013-11-01,Collaroy,2097.0,1367500,6.0,3,2.0,house,2013,Northern Beaches
2013-10-15,Collaroy,2097.0,1200000,3.0,2,1.0,house,2013,Northern Beaches
2013-09-16,Collaroy,2097.0,1460000,4.0,2,2.0,house,2013,Northern Beaches
2013-09-06,Collaroy,2097.0,1250000,3.0,1,1.0,house,2013,Northern Beaches
2013-08-29,Collaroy,2097.0,1500000,5.0,4,2.0,house,2013,Northern Beaches
2013-08-12,Collaroy Plateau,2097.0,1201500,3.0,2,3.0,house,2013,Northern Beaches
2013-08-03,Collaroy,2097.0,1420000,3.0,2,2.0,house,2013,Northern Beaches
2013-07-26,Collaroy Plateau,2097.0,1245000,4.0,2,2.0,house,2013,Northern Beaches
2013-07-24,Collaroy Plateau,2097.0,780000,2.0,1,1.0,house,2013,Northern Beaches
2013-07-16,Collaroy,2097.0,1700000,3.0,2,1.0,house,2013,Northern Beaches
2013-07-09,Collaroy,2097.0,1662500,4.0,3,2.0,house,2013,Northern Beaches
2013-07-05,Collaroy,2097.0,1950000,4.0,3,3.0,house,2013,Northern Beaches
2013-07-04,Collaroy Plateau,2097.0,1288000,4.0,2,2.0,house,2013,Northern Beaches
2013-07-02,Collaroy Plateau,2097.0,1000000,5.0,1,1.0,house,2013,Northern Beaches
2013-06-15,Collaroy Plateau,2097.0,1355000,5.0,2,2.0,house,2013,Northern Beaches
2013-06-13,Collaroy Plateau,2097.0,910500,4.0,2,1.0,house,2013,Northern Beaches
2013-06-07,Collaroy,2097.0,1930000,4.0,3,2.0,house,2013,Northern Beaches
2013-06-06,Collaroy,2097.0,1750000,4.0,3,2.0,house,2013,Northern Beaches
2013-05-30,Collaroy,2097.0,1360000,5.0,3,2.0,house,2013,Northern Beaches
2013-05-23,Collaroy,2097.0,1086000,4.0,2,3.0,house,2013,Northern Beaches
2013-05-22,Collaroy,2097.0,1800000,5.0,3,2.0,house,2013,Northern Beaches
2013-05-21,Wheeler Heights,2097.0,1025000,4.0,2,1.0,house,2013,Northern Beaches
2013-05-18,Wheeler Heights,2097.0,725000,3.0,1,1.0,house,2013,Northern Beaches
2013-05-17,Collaroy,2097.0,1500000,8.0,3,4.0,house,2013,Northern Beaches
2013-05-17,Wheeler Heights,2097.0,787500,3.0,1,2.0,house,2013,Northern Beaches
2013-05-10,Collaroy Plateau,2097.0,885000,3.0,2,2.0,house,2013,Northern Beaches
2013-05-07,Collaroy,2097.0,1350000,4.0,2,2.0,house,2013,Northern Beaches
2013-05-07,Wheeler Heights,2097.0,780000,3.0,1,2.0,house,2013,Northern Beaches
2013-05-06,Collaroy,2097.0,1432500,5.0,3,2.0,house,2013,Northern Beaches
2013-04-22,Collaroy,2097.0,1390000,3.0,2,2.0,house,2013,Northern Beaches
2013-04-20,Collaroy,2097.0,930000,4.0,1,2.0,house,2013,Northern Beaches
2013-04-16,Collaroy,2097.0,1825000,4.0,3,2.0,house,2013,Northern Beaches
2013-03-25,Wheeler Heights,2097.0,1420000,3.0,2,3.0,house,2013,Northern Beaches
2013-03-23,Collaroy Plateau,2097.0,1300000,4.0,3,2.0,house,2013,Northern Beaches
2013-03-14,Collaroy Plateau,2097.0,1060000,3.0,1,2.0,house,2013,Northern Beaches
2013-03-11,Collaroy Plateau,2097.0,872000,3.0,1,1.0,house,2013,Northern Beaches
2013-03-06,Collaroy,2097.0,855500,4.0,1,2.0,house,2013,Northern Beaches
2013-03-04,Wheeler Heights,2097.0,820000,3.0,2,2.0,house,2013,Northern Beaches
2013-02-20,Collaroy Plateau,2097.0,1400000,5.0,2,2.0,house,2013,Northern Beaches
2013-02-15,Collaroy,2097.0,1275000,4.0,2,1.0,house,2013,Northern Beaches
2013-02-14,Collaroy Plateau,2097.0,1130000,4.0,3,2.0,house,2013,Northern Beaches
2013-02-05,Collaroy,2097.0,880000,3.0,2,1.0,townhouse,2013,Northern Beaches
2013-01-29,Collaroy,2097.0,1775000,4.0,2,2.0,house,2013,Northern Beaches
2013-01-24,Collaroy,2097.0,975000,4.0,3,2.0,house,2013,Northern Beaches
2013-01-17,Collaroy,2097.0,1175000,4.0,3,2.0,house,2013,Northern Beaches
2012-12-14,Collaroy,2097.0,925000,3.0,1,1.0,house,2012,Northern Beaches
2012-12-06,Collaroy Plateau,2097.0,830000,3.0,1,2.0,house,2012,Northern Beaches
2012-11-30,Collaroy Plateau,2097.0,1310000,5.0,3,3.0,house,2012,Northern Beaches
2012-11-29,Collaroy,2097.0,2300000,4.0,3,2.0,house,2012,Northern Beaches
2012-11-20,Collaroy Plateau,2097.0,920000,3.0,2,2.0,house,2012,Northern Beaches
2012-11-19,Collaroy,2097.0,1450000,5.0,3,2.0,house,2012,Northern Beaches
2012-11-11,Wheeler Heights,2097.0,820000,3.0,1,1.0,house,2012,Northern Beaches
2012-11-02,Collaroy,2097.0,2200000,4.0,3,2.0,house,2012,Northern Beaches
2012-11-02,Wheeler Heights,2097.0,880000,4.0,2,1.0,house,2012,Northern Beaches
2012-10-31,Collaroy Plateau,2097.0,805000,4.0,2,1.0,house,2012,Northern Beaches
2012-10-30,Wheeler Heights,2097.0,830000,3.0,2,1.0,house,2012,Northern Beaches
2012-10-26,Collaroy Plateau,2097.0,870000,3.0,1,1.0,house,2012,Northern Beaches
2012-10-23,Wheeler Heights,2097.0,880000,3.0,1,1.0,house,2012,Northern Beaches
2012-10-23,Collaroy Plateau,2097.0,800000,2.0,2,2.0,house,2012,Northern Beaches
2012-10-17,Wheeler Heights,2097.0,850000,4.0,1,2.0,house,2012,Northern Beaches
2012-09-27,Collaroy,2097.0,1265000,3.0,2,2.0,house,2012,Northern Beaches
2012-09-17,Collaroy,2097.0,1485000,4.0,3,3.0,house,2012,Northern Beaches
2012-09-12,Collaroy,2097.0,3100000,4.0,6,4.0,house,2012,Northern Beaches
2012-09-11,Collaroy Plateau,2097.0,795000,3.0,1,1.0,house,2012,Northern Beaches
2012-09-10,Collaroy,2097.0,1390000,4.0,2,1.0,house,2012,Northern Beaches
2012-09-07,Collaroy Plateau,2097.0,1440000,5.0,3,4.0,house,2012,Northern Beaches
2012-08-28,Collaroy Plateau,2097.0,980000,4.0,2,2.0,house,2012,Northern Beaches
2012-08-16,Wheeler Heights,2097.0,825000,4.0,1,1.0,house,2012,Northern Beaches
2012-08-15,Collaroy,2097.0,1370000,4.0,4,2.0,house,2012,Northern Beaches
2012-08-15,Collaroy Plateau,2097.0,780000,3.0,1,1.0,house,2012,Northern Beaches
2012-08-06,Collaroy,2097.0,1150000,5.0,3,2.0,house,2012,Northern Beaches
2012-08-01,Collaroy Plateau,2097.0,761000,2.0,2,1.0,house,2012,Northern Beaches
2012-07-25,Collaroy Plateau,2097.0,1220200,3.0,1,2.0,house,2012,Northern Beaches
2012-07-20,Collaroy,2097.0,1095000,4.0,3,2.0,house,2012,Northern Beaches
2012-07-18,Collaroy Plateau,2097.0,825000,3.0,1,3.0,house,2012,Northern Beaches
2012-07-17,Wheeler Heights,2097.0,930000,4.0,2,2.0,house,2012,Northern Beaches
2012-07-07,Collaroy,2097.0,891000,4.0,2,1.0,house,2012,Northern Beaches
2012-07-03,Collaroy Plateau,2097.0,803000,3.0,1,1.0,house,2012,Northern Beaches
2012-06-23,Collaroy Beach,2097.0,8700000,5.0,4,8.0,house,2012,Northern Beaches
2012-06-01,Collaroy,2097.0,900000,4.0,2,1.0,house,2012,Northern Beaches
2012-06-01,Collaroy Plateau,2097.0,875000,3.0,1,1.0,house,2012,Northern Beaches
2012-05-25,Wheeler Heights,2097.0,1022000,5.0,2,2.0,house,2012,Northern Beaches
2012-05-04,Collaroy Plateau,2097.0,1260000,5.0,3,3.0,house,2012,Northern Beaches
2012-05-04,Collaroy,2097.0,850000,3.0,1,1.0,house,2012,Northern Beaches
2012-04-24,Collaroy,2097.0,2400000,4.0,3,4.0,house,2012,Northern Beaches
2012-04-21,Collaroy Plateau,2097.0,985000,3.0,3,1.0,house,2012,Northern Beaches
2012-04-20,Collaroy,2097.0,2050000,4.0,2,2.0,house,2012,Northern Beaches
2012-04-12,Collaroy,2097.0,1335000,4.0,2,1.0,house,2012,Northern Beaches
2012-04-03,Collaroy Plateau,2097.0,2200000,4.0,4,4.0,house,2012,Northern Beaches
2012-04-03,Collaroy Plateau,2097.0,1175000,4.0,3,2.0,house,2012,Northern Beaches
2012-03-26,Collaroy,2097.0,1381000,4.0,2,1.0,house,2012,Northern Beaches
2012-03-23,Collaroy Plateau,2097.0,1550000,4.0,2,2.0,house,2012,Northern Beaches
2012-03-22,Wheeler Heights,2097.0,730000,4.0,3,2.0,house,2012,Northern Beaches
2012-03-16,Collaroy Plateau,2097.0,1130000,5.0,3,2.0,house,2012,Northern Beaches
2012-03-12,Collaroy Plateau,2097.0,792000,2.0,2,1.0,house,2012,Northern Beaches
2012-02-07,Collaroy Plateau,2097.0,940000,3.0,1,3.0,house,2012,Northern Beaches
2012-02-07,Collaroy Plateau,2097.0,885000,3.0,1,1.0,house,2012,Northern Beaches
2012-01-31,Collaroy,2097.0,979000,4.0,2,2.0,house,2012,Northern Beaches
2011-12-15,Wheeler Heights,2097.0,900000,4.0,3,4.0,house,2011,Northern Beaches
2011-12-09,Collaroy Plateau,2097.0,905000,3.0,1,2.0,house,2011,Northern Beaches
2011-12-03,Collaroy,2097.0,1350000,4.0,2,2.0,house,2011,Northern Beaches
2011-11-30,Wheeler Heights,2097.0,890000,3.0,2,2.0,house,2011,Northern Beaches
2011-11-25,Collaroy Plateau,2097.0,921000,3.0,1,1.0,house,2011,Northern Beaches
2011-11-09,Collaroy Plateau,2097.0,920000,3.0,2,1.0,house,2011,Northern Beaches
2011-11-02,Collaroy Plateau,2097.0,881500,3.0,2,1.0,house,2011,Northern Beaches
2011-10-31,Collaroy Plateau,2097.0,805000,3.0,1,1.0,house,2011,Northern Beaches
2011-10-25,Collaroy,2097.0,1800000,4.0,2,1.0,house,2011,Northern Beaches
2011-10-17,Collaroy,2097.0,1900000,4.0,4,2.0,house,2011,Northern Beaches
2011-10-17,Wheeler Heights,2097.0,931000,3.0,2,2.0,house,2011,Northern Beaches
2011-10-11,Collaroy,2097.0,825000,4.0,2,1.0,house,2011,Northern Beaches
2011-09-26,Collaroy Plateau,2097.0,1011000,3.0,1,1.0,house,2011,Northern Beaches
2011-09-23,Collaroy,2097.0,1410000,4.0,2,2.0,house,2011,Northern Beaches
2011-09-23,Collaroy,2097.0,1320000,4.0,3,2.0,house,2011,Northern Beaches
2011-09-22,Collaroy,2097.0,1882000,4.0,3,2.0,house,2011,Northern Beaches
2011-08-27,Collaroy,2097.0,1267500,4.0,3,2.0,house,2011,Northern Beaches
2011-08-26,Wheeler Heights,2097.0,1383000,5.0,3,2.0,house,2011,Northern Beaches
2011-08-24,Collaroy Plateau,2097.0,1640000,4.0,2,2.0,house,2011,Northern Beaches
2011-08-19,Collaroy Plateau,2097.0,1000000,4.0,2,2.0,house,2011,Northern Beaches
2011-08-19,Collaroy Plateau,2097.0,830000,3.0,2,2.0,house,2011,Northern Beaches
2011-08-09,Wheeler Heights,2097.0,725500,4.0,1,1.0,house,2011,Northern Beaches
2011-08-08,Collaroy,2097.0,1205000,5.0,2,1.0,house,2011,Northern Beaches
2011-07-28,Collaroy,2097.0,1280000,5.0,3,4.0,house,2011,Northern Beaches
2011-06-07,Collaroy,2097.0,2930000,3.0,4,2.0,house,2011,Northern Beaches
2011-06-01,Collaroy,2097.0,1370000,5.0,3,2.0,house,2011,Northern Beaches
2011-05-12,Collaroy Plateau,2097.0,1399000,5.0,3,2.0,house,2011,Northern Beaches
2011-05-06,Collaroy Plateau,2097.0,770000,3.0,1,1.0,house,2011,Northern Beaches
2011-05-05,Collaroy,2097.0,1060000,3.0,2,1.0,house,2011,Northern Beaches
2011-05-02,Collaroy Plateau,2097.0,792000,3.0,1,1.0,house,2011,Northern Beaches
2011-04-28,Collaroy,2097.0,1260000,5.0,3,4.0,house,2011,Northern Beaches
2011-04-23,Wheeler Heights,2097.0,890000,3.0,1,1.0,house,2011,Northern Beaches
2011-04-20,Collaroy Plateau,2097.0,765000,3.0,1,1.0,house,2011,Northern Beaches
2011-04-19,Collaroy,2097.0,1400000,6.0,3,2.0,house,2011,Northern Beaches
2011-04-08,Collaroy Plateau,2097.0,1458000,5.0,3,2.0,house,2011,Northern Beaches
2011-04-04,Collaroy Plateau,2097.0,835000,3.0,1,1.0,house,2011,Northern Beaches
2011-04-04,Wheeler Heights,2097.0,732000,3.0,1,1.0,house,2011,Northern Beaches
2011-04-02,Collaroy,2097.0,1190000,3.0,2,1.0,house,2011,Northern Beaches
2011-03-25,Collaroy,2097.0,1095000,3.0,2,1.0,house,2011,Northern Beaches
2011-03-22,Collaroy,2097.0,1141000,2.0,1,1.0,house,2011,Northern Beaches
2011-03-11,Collaroy Plateau,2097.0,990000,3.0,1,2.0,house,2011,Northern Beaches
2011-03-10,Collaroy,2097.0,1600000,4.0,2,2.0,house,2011,Northern Beaches
2011-03-04,Collaroy Plateau,2097.0,1610000,5.0,4,2.0,house,2011,Northern Beaches
2011-02-28,Wheeler Heights,2097.0,800000,3.0,2,3.0,house,2011,Northern Beaches
2011-02-22,Collaroy,2097.0,1100000,2.0,1,1.0,house,2011,Northern Beaches
2011-02-14,Collaroy Plateau,2097.0,782500,3.0,1,2.0,house,2011,Northern Beaches
2011-02-11,Wheeler Heights,2097.0,1120000,5.0,3,2.0,house,2011,Northern Beaches
2011-02-02,Collaroy,2097.0,1025000,5.0,3,2.0,house,2011,Northern Beaches
2011-01-01,Collaroy Plateau,2097.0,705000,3.0,2,1.0,house,2011,Northern Beaches
2010-12-24,Wheeler Heights,2097.0,855000,3.0,2,1.0,house,2010,Northern Beaches
2010-12-23,Collaroy,2097.0,1475000,4.0,3,3.0,house,2010,Northern Beaches
2010-12-23,Collaroy Plateau,2097.0,1100000,5.0,2,2.0,house,2010,Northern Beaches
2010-12-13,Collaroy,2097.0,1250000,3.0,2,2.0,house,2010,Northern Beaches
2010-12-13,Wheeler Heights,2097.0,905000,4.0,2,3.0,house,2010,Northern Beaches
2010-12-08,Collaroy,2097.0,1350000,3.0,2,2.0,house,2010,Northern Beaches
2010-12-06,Collaroy Beach,2097.0,2325000,5.0,2,2.0,house,2010,Northern Beaches
2010-12-03,Collaroy Plateau,2097.0,1012000,5.0,2,1.0,house,2010,Northern Beaches
2010-12-03,Wheeler Heights,2097.0,805000,4.0,2,1.0,house,2010,Northern Beaches
2010-11-22,Collaroy,2097.0,1200000,4.0,2,1.0,house,2010,Northern Beaches
2010-11-20,Collaroy,2097.0,1690000,4.0,3,2.0,house,2010,Northern Beaches
2010-11-12,Collaroy,2097.0,1750000,5.0,5,2.0,house,2010,Northern Beaches
2010-11-12,Collaroy Plateau,2097.0,770000,3.0,2,2.0,house,2010,Northern Beaches
2010-10-29,Wheeler Heights,2097.0,832000,3.0,2,2.0,house,2010,Northern Beaches
2010-10-22,Collaroy Plateau,2097.0,1251000,4.0,3,2.0,house,2010,Northern Beaches
2010-10-18,Collaroy Plateau,2097.0,956500,3.0,2,1.0,house,2010,Northern Beaches
2010-10-16,Collaroy Plateau,2097.0,940000,4.0,2,1.0,house,2010,Northern Beaches
2010-10-08,Collaroy,2097.0,1400000,5.0,4,4.0,house,2010,Northern Beaches
2010-10-08,Collaroy,2097.0,825000,3.0,1,2.0,house,2010,Northern Beaches
2010-10-01,Collaroy Plateau,2097.0,1740000,4.0,2,2.0,house,2010,Northern Beaches
2010-10-01,Wheeler Heights,2097.0,855000,4.0,3,1.0,house,2010,Northern Beaches
2010-10-01,Wheeler Heights,2097.0,850000,4.0,2,1.0,house,2010,Northern Beaches
2010-09-17,Collaroy Plateau,2097.0,860000,3.0,1,2.0,house,2010,Northern Beaches
2010-09-06,Collaroy,2097.0,795000,3.0,3,2.0,house,2010,Northern Beaches
2010-08-25,Collaroy,2097.0,1900000,5.0,4,3.0,house,2010,Northern Beaches
2010-08-23,Collaroy,2097.0,1270000,5.0,3,4.0,house,2010,Northern Beaches
2010-08-06,Collaroy Plateau,2097.0,940000,3.0,1,2.0,house,2010,Northern Beaches
2010-08-05,Collaroy,2097.0,1030000,4.0,3,2.0,house,2010,Northern Beaches
2010-07-27,Collaroy Plateau,2097.0,900000,4.0,3,2.0,house,2010,Northern Beaches
2010-07-23,Collaroy Plateau,2097.0,990000,3.0,1,3.0,house,2010,Northern Beaches
2010-07-09,Collaroy Plateau,2097.0,965000,3.0,1,1.0,house,2010,Northern Beaches
2010-07-08,Collaroy,2097.0,2350000,5.0,4,3.0,house,2010,Northern Beaches
2010-06-11,Collaroy,2097.0,3950000,5.0,3,2.0,house,2010,Northern Beaches
2010-06-05,Collaroy,2097.0,1270000,6.0,3,2.0,house,2010,Northern Beaches
2010-05-27,Wheeler Heights,2097.0,825000,4.0,2,2.0,house,2010,Northern Beaches
2010-05-25,Wheeler Heights,2097.0,1150000,4.0,2,1.0,house,2010,Northern Beaches
2010-05-21,Wheeler Heights,2097.0,840109,5.0,2,2.0,house,2010,Northern Beaches
2010-05-21,Collaroy Plateau,2097.0,620500,2.0,1,1.0,townhouse,2010,Northern Beaches
2010-05-17,Collaroy,2097.0,1155000,2.0,1,1.0,house,2010,Northern Beaches
2010-05-14,Wheeler Heights,2097.0,799000,5.0,2,2.0,house,2010,Northern Beaches
2010-05-04,Wheeler Heights,2097.0,830000,3.0,1,1.0,house,2010,Northern Beaches
2010-05-03,Collaroy Plateau,2097.0,1000500,3.0,1,3.0,house,2010,Northern Beaches
2010-04-28,Collaroy Plateau,2097.0,1102000,4.0,3,2.0,house,2010,Northern Beaches
2010-04-13,Collaroy,2097.0,1860000,3.0,3,2.0,house,2010,Northern Beaches
2010-04-12,Wheeler Heights,2097.0,865000,4.0,3,2.0,house,2010,Northern Beaches
2010-04-09,Collaroy,2097.0,1225000,4.0,2,2.0,house,2010,Northern Beaches
2010-04-06,Wheeler Heights,2097.0,782500,4.0,2,2.0,house,2010,Northern Beaches
2010-04-04,Collaroy Beach,2097.0,4900000,4.0,3,2.0,house,2010,Northern Beaches
2010-04-01,Collaroy Plateau,2097.0,1290000,4.0,3,2.0,house,2010,Northern Beaches
2010-03-29,Collaroy,2097.0,1335000,3.0,1,2.0,house,2010,Northern Beaches
2010-03-26,Collaroy Plateau,2097.0,960000,4.0,2,1.0,house,2010,Northern Beaches
2010-03-26,Collaroy Plateau,2097.0,870000,3.0,2,1.0,house,2010,Northern Beaches
2010-03-08,Collaroy Plateau,2097.0,1950000,2.0,1,1.0,house,2010,Northern Beaches
2010-03-08,Collaroy Plateau,2097.0,1155000,4.0,3,2.0,house,2010,Northern Beaches
2010-03-03,Collaroy,2097.0,775000,3.0,1,1.0,house,2010,Northern Beaches
2010-03-01,Wheeler Heights,2097.0,980000,3.0,1,1.0,house,2010,Northern Beaches
2010-02-27,Collaroy,2097.0,1195000,2.0,1,1.0,house,2010,Northern Beaches
2010-02-24,Collaroy,2097.0,2000000,3.0,2,1.0,house,2010,Northern Beaches
2010-02-15,Collaroy Plateau,2097.0,885000,5.0,3,2.0,house,2010,Northern Beaches
2010-01-27,Collaroy Plateau,2097.0,1000000,3.0,1,1.0,house,2010,Northern Beaches
2010-01-21,Collaroy Plateau,2097.0,795550,3.0,1,1.0,house,2010,Northern Beaches
2010-01-19,Collaroy Plateau,2097.0,1170000,4.0,3,2.0,house,2010,Northern Beaches
2009-12-11,Collaroy,2097.0,1300000,3.0,2,1.0,house,2009,Northern Beaches
2009-12-08,Collaroy Plateau,2097.0,1050000,4.0,3,2.0,house,2009,Northern Beaches
2009-12-04,Collaroy,2097.0,1600000,3.0,3,2.0,duplex/semi-detached,2009,Northern Beaches
2009-12-04,Collaroy Plateau,2097.0,785000,2.0,1,1.0,house,2009,Northern Beaches
2009-12-03,Collaroy,2097.0,2800000,3.0,3,2.0,house,2009,Northern Beaches
2009-11-28,Collaroy,2097.0,1251000,4.0,3,3.0,house,2009,Northern Beaches
2009-11-21,Collaroy,2097.0,1900000,3.0,2,2.0,house,2009,Northern Beaches
2009-11-13,Collaroy Plateau,2097.0,773000,4.0,2,1.0,house,2009,Northern Beaches
2009-10-26,Collaroy,2097.0,1402001,3.0,1,1.0,house,2009,Northern Beaches
2009-10-19,Collaroy,2097.0,980000,2.0,1,1.0,house,2009,Northern Beaches
2009-10-12,Collaroy,2097.0,850000,2.0,1,1.0,house,2009,Northern Beaches
2009-10-07,Collaroy,2097.0,1080000,3.0,1,1.0,house,2009,Northern Beaches
2009-10-02,Wheeler Heights,2097.0,830499,3.0,1,1.0,house,2009,Northern Beaches
2009-09-23,Collaroy,2097.0,1370000,4.0,2,2.0,house,2009,Northern Beaches
2009-09-19,Collaroy,2097.0,825000,4.0,2,2.0,house,2009,Northern Beaches
2009-09-18,Collaroy Plateau,2097.0,1450000,4.0,3,2.0,house,2009,Northern Beaches
2009-09-18,Collaroy Plateau,2097.0,815000,4.0,3,1.0,house,2009,Northern Beaches
2009-09-18,Collaroy Plateau,2097.0,752000,5.0,2,2.0,house,2009,Northern Beaches
2009-09-16,Collaroy,2097.0,1300000,4.0,1,2.0,house,2009,Northern Beaches
2009-09-10,Collaroy,2097.0,2650000,4.0,2,1.0,house,2009,Northern Beaches
2009-08-25,Collaroy,2097.0,1750000,3.0,2,1.0,house,2009,Northern Beaches
2009-08-03,Collaroy,2097.0,1375000,3.0,2,2.0,house,2009,Northern Beaches
2009-08-01,Collaroy Plateau,2097.0,2345000,5.0,5,3.0,house,2009,Northern Beaches
2009-07-30,Wheeler Heights,2097.0,855000,4.0,2,2.0,house,2009,Northern Beaches
2009-07-27,Collaroy,2097.0,1570000,5.0,2,2.0,house,2009,Northern Beaches
2009-07-24,Collaroy,2097.0,3700000,4.0,6,4.0,house,2009,Northern Beaches
2009-07-22,Collaroy,2097.0,818000,3.0,1,1.0,house,2009,Northern Beaches
2009-07-20,Collaroy,2097.0,1670300,4.0,4,2.0,house,2009,Northern Beaches
2009-07-20,Collaroy Plateau,2097.0,1140000,4.0,2,2.0,house,2009,Northern Beaches
2009-07-18,Collaroy,2097.0,772500,4.0,1,2.0,house,2009,Northern Beaches
2009-07-16,Wheeler Heights,2097.0,797220,4.0,3,2.0,house,2009,Northern Beaches
2009-06-16,Collaroy,2097.0,765000,3.0,1,1.0,house,2009,Northern Beaches
2009-06-11,Collaroy,2097.0,1600000,4.0,2,2.0,house,2009,Northern Beaches
2009-06-11,Collaroy Plateau,2097.0,765000,3.0,2,1.0,house,2009,Northern Beaches
2009-06-05,Collaroy,2097.0,870000,3.0,2,2.0,townhouse,2009,Northern Beaches
2009-05-20,Collaroy Plateau,2097.0,1025000,5.0,2,4.0,house,2009,Northern Beaches
2009-05-19,Wheeler Heights,2097.0,712000,3.0,1,1.0,house,2009,Northern Beaches
2009-05-13,Wheeler Heights,2097.0,1310000,5.0,3,2.0,house,2009,Northern Beaches
2009-05-13,Collaroy Plateau,2097.0,929000,4.0,2,1.0,house,2009,Northern Beaches
2009-05-13,Collaroy Plateau,2097.0,831000,4.0,3,2.0,house,2009,Northern Beaches
2009-05-08,Collaroy,2097.0,810000,2.0,1,1.0,house,2009,Northern Beaches
2009-04-22,Collaroy Plateau,2097.0,800000,3.0,1,2.0,house,2009,Northern Beaches
2009-04-21,Collaroy,2097.0,1700000,5.0,4,2.0,house,2009,Northern Beaches
2009-04-21,Collaroy Plateau,2097.0,870000,3.0,2,1.0,house,2009,Northern Beaches
